HS부호,적용시작일자,적용종료일자,한글품목명,영문품목명,한국표준무역분류명,수량단위최대단가,중량단위최대단가,수량단위코드,중량단위코드,수출성질코드,수입성질코드,품목규격명,필수규격명,참고규격명,규격설명,규격사항내용,성질통합분류코드,성질통합분류코드명
301929010,2014-01-01,2022-12-31,실뱀장어(양식용은 제외한다),"Glass eels, other than for aquaculture",,,,,KG,11302,12304,,,,,,11030105,(뱀장어(활어))
301929090,2014-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030105,(뱀장어(활어))
301931000,2022-01-01,2022-12-31,붕어[카라시우스(Carassius)속],Crusian carp (Carassius spp.),,,,,KG,11302,12304,,,,,,11030108,(잉어(활어))
301939000,2022-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030108,(잉어(활어))
301940000,2022-01-01,2022-12-31,대서양 참다랑어와 태평양 참다랑어[터너스 티너스 (Thunnus thynnus)ㆍ터너스 오리엔탈리스(Thunnus orientalis)],"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis)",,,,,KG,11301,12304,,,,,,11030101,(참치(활어))
301950000,2013-01-01,2022-12-31,남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],Southern bluefin tunas (Thunnus maccoyii),,,,,KG,11302,12304,,,,,,11030101,(참치(활어))
301992000,2002-01-01,2022-12-31,방어,Yellow tail,,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
3019940,2016-01-01,2022-12-31,돔,Sea-bream,,,,,,,,,,,,,,
301994010,2017-01-01,2022-12-31,치어(稚魚)(양식용으로 한정한다),Fry (for aquaculture),,0,0,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
30199409,2022-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
301994091,2022-01-01,2022-12-31,참돔[파그루스 마조르(Pagrus major)] ,Red seabream (Pagrus major),,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
301994099,2022-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
301995000,2002-01-01,2022-12-31,붕장어,Conger eel,,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
301996000,2002-01-01,2022-12-31,갯장어,Sharp toothed eel,,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
301997000,2012-01-01,2022-12-31,먹장어,Hagfish,,,,,KG,11302,12304,,,,,,11030106,(먹장어(활어))
301998000,2002-01-01,2022-12-31,넙치류,Flat fish,,,,,KG,11302,12304,,,,,,11030103,(넙치류(활어))
3019990,2016-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
301999010,2002-01-01,2022-12-31,능성어,True bass,,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
301999020,2002-01-01,2022-12-31,복어,Puffers,,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
301999040,2002-01-01,2022-12-31,볼락(적어를 포함한다),Rock fish (including pacific ocean perch),,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
30199905,2016-01-01,2022-12-31,농어,Sea bass,,,,,,,,,,,,,,
301999051,2017-01-01,2022-12-31,치어(稚魚)(양식용으로 한정한다),Fry (for aquaculture),,0,0,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
301999059,2007-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,농어,"●Farming(R,N)●Size(XL,L,M,S)",산지※양식어류의 경우 생산국내 양식지역,"""●Farming(양식여부) : R N   -양식이면 ⇒Farming(R)   -자연산이면⇒Farming(N)●마리당 평균중량(kg/ea) : Large, Medium, Small   -3kg이상⇒Size(XL)   -2kg~3kg미만⇒Size(L)   -1kg~2kg미만⇒Size(M)   -1kg미만⇒Size(S) """, 농어가 양식산이고 마리당 평균중량이 2kg이면,11030190,(기타 어류(활어))
301999060,2002-01-01,2022-12-31,숭어,Mullets,,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
301999070,2002-01-01,2022-12-31,미꾸라지,Loaches,,,,,KG,11302,12304,,,,,,11030107,(미꾸라지(활어))
301999080,2002-01-01,2022-12-31,메기,Cat fishes,,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
30199909,2016-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
301999091,2013-01-01,2022-12-31,노래미[헥사그라모스(Hexagrammos)종ㆍ아그라무스(Agrammus)종],"Rock Trout (Hexagrammos spp., Agrammus spp.)",,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
301999092,2002-01-01,2022-12-31,붕어,Crusian carp,0341199Z,,,,KG,11302,12304,,,,,,11030104,(붕어(활어))
301999095,2002-01-01,2022-12-31,민어,Croakers,,,,,KG,11302,12304,활홍민어,"● Farming(R,N)● Size(L,M,S)","산지※양식어류의 경우 생산국내 양식지역""","""● Farming(양식여부) : Raised, Natural    -양식이면 ⇒Farming(R)    -자연산이면⇒Farming(N)● 마리당 평균중량(kg/ea) : Large, Medium, Small    -3kg이상⇒Size(L)    -2kg~3kg미만⇒Size(M)    -2kg미만⇒Size(S) """,홍민어가 양식산으로 마리당평균중량이 3kg이상이면⇒수입신고서의 품명란에 “Live Red Drums”입력 모델규격란에 “Farming(R);;Size(L)” 입력,11030109,(민어(활어))
301999099,2002-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030190,(기타 어류(활어))
302110000,2022-01-01,2022-12-31,송어[살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae)ㆍ옹코링쿠스 아파케(Oncorhynchus apache)ㆍ옹코링쿠스 크리소가스터(Oncorhynchus chrysogaster)],"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",,,,,KG,11302,12304,,,,,,11030202,(연어(신선 또는 냉장))
302130000,2017-01-01,2022-12-31,태평양 연어[옹코링쿠스 넬카(Oncorhynchus nerka)ㆍ옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)],"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",,0,0,,KG,11302,12304,,,,,,11030202,(연어(신선 또는 냉장))
302140000,2017-01-01,2022-12-31,대서양 연어[살모 살라(Salmo salar)]와 다뉴브 연어[후코 후코(Hucho hucho)],Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho),,0,0,,KG,11302,12304,,,,,,11030202,(연어(신선 또는 냉장))
302190000,2002-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030202,(연어(신선 또는 냉장))
302210000,2013-01-01,2022-12-31,넙치[레인하드티우스 히포글러소이데스(Reinhardtius hippoglossoides)ㆍ히포글러서스 히포글러서스(Hippoglossus hippoglossus)ㆍ히포글러서스 스테노레피스(Hippoglossus stenolepis)],"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)",,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302220000,2013-01-01,2022-12-31,가자미[플루로넥테스 플라테사(Pleuronectes platessa)],Plaice (Pleuronectes platessa),,,,,KG,11302,12304,,,,,,11030203,(가자미(신선 또는 냉장))
302230000,2013-01-01,2022-12-31,서대[솔레아(Solea)종],Sole (Solea spp.),,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302240000,2017-01-01,2022-12-31,터벗(turbots)[프세타 맥시마(Psetta maxima)],Turbots (Psetta maxima),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302290000,2002-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302310000,2013-01-01,2022-12-31,날개다랑어나 긴지느러미 다랑어[터너스 알라룽가(Thunnus alalunga)],Albacore or longfinned tunas (Thunnus alalunga),,,,,KG,11301,12304,,,,,,11030201,(참치(신선 또는 냉장))
302320000,2013-01-01,2022-12-31,황다랑어[터너스 알바카레스(Thunnus albacares)],Yellowfin tunas (Thunnus albacares),,,,,KG,11301,12304,,,,,,11030201,(참치(신선 또는 냉장))
302330000,2013-01-01,2022-12-31,가다랑어ㆍ줄무늬 버니토,Skipjack or stripe-bellied bonito,,,,,KG,11301,12304,,,,,,11030201,(참치(신선 또는 냉장))
302340000,2013-01-01,2022-12-31,눈다랑어[터너스 오베서스(Thunnus obesus)],Bigeye tunas (Thunnus obesus),,,,,KG,11301,12304,,,,,,11030201,(참치(신선 또는 냉장))
302351000,2017-01-01,2022-12-31,대서양 참다랑어[터너스 티너스 (Thunnus thynnus)],Atlantic bluefin tunas (Thunnus thynnus),,0,0,,KG,11301,12304,,,,,,11030201,(참치(신선 또는 냉장))
302352000,2017-01-01,2022-12-31,태평양 참다랑어[터너스 오리엔탈리스(Thunnus orientalis)],Pacific bluefin tunas (Thunnus orientalis),,0,0,,KG,11301,12304,,,,,,11030201,(참치(신선 또는 냉장))
302360000,2013-01-01,2022-12-31,남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],Southern bluefin tunas (Thunnus maccoyii),,,,,KG,11301,12304,,,,,,11030201,(참치(신선 또는 냉장))
302390000,2002-01-01,2022-12-31,기타,Other,,,,,KG,11301,12304,,,,,,11030201,(참치(신선 또는 냉장))
302410000,2017-01-01,2022-12-31,청어[클루페아 하렌구스(Clupea harengus)ㆍ클루페아 팔라시(Clupea pallasii)],"Herrings (Clupea harengus, Clupea pallasii)",,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302420000,2017-01-01,2022-12-31,멸치[엔그라울리스(Engraulis)종],Anchovies (Engraulis spp.),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302430000,2017-01-01,2022-12-31,"정어리[사르디나 필차르두스(Sardina pilchardus)ㆍ사르디노프스(Sardinops)종], 사르디넬라[사르디넬라(Sardinella)종], 브리스링(brisling)이나 스프랫(sprats)[스프라투스 스프라투스(Sprattus sprattus)]","Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)",,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302440000,2017-01-01,2022-12-31,고등어[스콤버 스콤브루스(Scomber scombrus)ㆍ스콤버 오스트랄라시쿠스(Scomber australasicus)ㆍ스콤버 자포니쿠스(Scomber japonicus)],"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",,0,0,,KG,11302,12304,,,,,,11030205,(고등어(신선 또는 냉장))
302450000,2017-01-01,2022-12-31,전갱이[트라커러스(Trachurus)종],Jack and horse mackerel (Trachurus spp.),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302460000,2017-01-01,2022-12-31,날쌔기[라키센트론 카나둠(Rachycentron canadum)],Cobia (Rachycentron canadum),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302470000,2017-01-01,2022-12-31,황새치[자이피어스 글래디어스(Xiphias gladius)],Swordfish (Xiphias gladius),,0,0,,KG,11302,12304,,,,,,11030201,(참치(신선 또는 냉장))
302491000,2017-01-01,2022-12-31,삼치[스콤버로모러스(Scomberomorus)종],Seerfishes (Scomberomorus spp.),,0,0,,KG,11302,12304,,,,,,11030209,(삼치(신선 또는 냉장))
302492000,2017-01-01,2022-12-31,병어[팜푸스(Pampus)종],Silver pomfrets (Pampus spp.),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302493000,2017-01-01,2022-12-31,꽁치[콜로라비스 사이라(Cololabis saira)],Pacific saury (Cololabis saira),,0,0,,KG,11302,12304,,,,,,11030208,(꽁치(신선 또는 냉장))
302499000,2017-01-01,2022-12-31,기타,Other,,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302510000,2017-01-01,2022-12-31,대구[가두스 모르화(Gadus morhua)ㆍ가두스 오각(Gadus ogac)ㆍ가두스 마크로세팔루스(Gadus macrocephalus)],"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",,0,0,,KG,11302,12304,,,,,,11030204,(대구(신선 또는 냉장))
302520000,2017-01-01,2022-12-31,해덕[멜라노그라무스 애그레피누스(Melanogrammus aeglefinus)],Haddock (Melanogrammus aeglefinus),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302530000,2017-01-01,2022-12-31,검정대구[폴라치우스 비렌스(Pollachius virens)],Coalfish (Pollachius virens),,0,0,,KG,11302,12304,,,,,,11030204,(대구(신선 또는 냉장))
302540000,2017-01-01,2022-12-31,민대구[메루키우스(Merluccius)종ㆍ유르피키스(Urophycis)종],"Hake (Merluccius spp., Urophycis spp.)",,0,0,,KG,11302,12304,,,,,,11030204,(대구(신선 또는 냉장))
302550000,2017-01-01,2022-12-31,명태[테라그라 찰코그라마(Theragra chalcogramma)],Alaska Pollack (Theragra chalcogramma),,0,0,,KG,11302,12304,,,,,,11030207,(명태(신선 또는 냉장))
302560000,2017-01-01,2022-12-31,블루 화이팅스(blue whitings)[마이크로메시스티우스 포우타소우(Micromesistius poutassou)ㆍ마이크로메시스티우스 오스트랄리스(Micromesistius australis)],"Blue whitings (Micromesistius poutassou, Micromesistius australis)",,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302590000,2012-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302710000,2017-01-01,2022-12-31,틸라피아[오레오크로미스(Oreochromis)종],Tilapias (Oreochromis spp.),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302720000,2017-01-01,2022-12-31,메기[판가시우스(Pangasius)종ㆍ실루러스(Silurus)종ㆍ클라리아스(Clarias)종ㆍ익타루러스(Ictalurus)종],"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302730000,2017-01-01,2022-12-31,잉어[사이프리너스(Cyprinus)종ㆍ카라시우스(Carassius)종ㆍ 크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)종ㆍ시리누스(Cirrhinus)종ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)종ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)종],"Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",,0,0,,KG,11302,12304,,,,,,11030212,(잉어(신선 또는 냉장))
302740000,2017-01-01,2022-12-31,뱀장어[앙귈라(Anguilla)종],Eels (Anguilla spp.),,0,0,,KG,11302,12304,,,,,,11030211,(뱀장어(신선 또는 냉장))
302790000,2012-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302810000,2013-01-01,2022-12-31,곱상어와 그 밖의 상어,Dogfish and other sharks,,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302820000,2017-01-01,2022-12-31,가오리와 홍어[라지대(Rajidae)과],Rays and skates (Rajidae),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302830000,2017-01-01,2022-12-31,이빨고기[디소스티쿠스(Dissostichus)종],Toothfish (Dissostichus spp.),,0,0,,KG,11302,12304,,,,,,11030201,(참치(신선 또는 냉장))
302840000,2017-01-01,2022-12-31,농어[디센트라르쿠스(Dicentrarchus)종],Seabass (Dicentrarchus spp.),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302850000,2017-01-01,2022-12-31,돔[스파리대(Sparidae)과],Seabream (Sparidae),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302891000,2012-01-01,2022-12-31,방어,Yellow tail,,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302892000,2012-01-01,2022-12-31,갈치,Hair tail,,,,,KG,11302,12304,,,,,,11030206,(갈치(신선 또는 냉장))
302893000,2012-01-01,2022-12-31,붕장어,Conger eel,,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302894000,2012-01-01,2022-12-31,갯장어,Sharp toothed eel,,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302895000,2017-01-01,2022-12-31,학꽁치(Hyporhampus sajori),Horn fish (Hyporhampus sajori),,0,0,,KG,11302,12304,,,,,,11030208,(꽁치(신선 또는 냉장))
302896000,2013-01-01,2022-12-31,돔[스파리대(Sparidae)과는 제외한다],Seabream(other than Sparidae),,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
3028990,2016-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
302899020,2012-01-01,2022-12-31,복어,Puffers,,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302899040,2017-01-01,2022-12-31,아귀,Angler (monkfish),,0,0,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302899090,2012-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030290,(기타 어류(신선 또는 냉장))
302911000,2017-01-01,2022-12-31,간,Livers,,0,0,,KG,11302,12304,,,,,,11032301,(수산물 부산물)
302912000,2017-01-01,2022-12-31,어란(魚卵)ㆍ어백(魚白),"Roes, milt",,0,0,,KG,11302,12304,,,,,,11030213,(어란(신선 또는 냉장))
302920000,2017-01-01,2022-12-31,상어 지느러미,Shark fins,,0,0,,KG,11302,12304,,,,,,11032301,(수산물 부산물)
302990000,2017-01-01,2022-12-31,기타,Other,,0,0,,KG,11302,12304,,,,,,11032301,(수산물 부산물)
303110000,2013-01-01,2022-12-31,소크아이 연어[홍연어(red salmon)][옹코링쿠스 넬카(Oncorhynchus nerka)],Sockeye salmon (red salmon) (Oncorhynchus nerka),,,,,KG,11302,12304,,,,,,11030302,(연어(냉동))
303120000,2013-01-01,2022-12-31,그 밖의 태평양 연어[옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)],"Other Pacific salmon(Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",,,,,KG,11302,12304,,,,,,11030302,(연어(냉동))
303130000,2017-01-01,2022-12-31,대서양 연어[살모 살라(Salmo salar)]와 다뉴브 연어[후코 후코(Hucho hucho)],Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho),,0,0,,KG,11302,12304,,,,,,11030302,(연어(냉동))
303140000,2017-01-01,2022-12-31,송어[살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae)ㆍ옹코링쿠스 아파케(Oncorhynchus apache)ㆍ옹코링쿠스 크리소가스터(Oncorhynchus chrysogaster)],"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",,0,0,,KG,11302,12304,,,,,,11030302,(연어(냉동))
303190000,2002-01-01,2022-12-31,기타,Other,,,,,KG,11302,12304,,,,,,11030302,(연어(냉동))
303230000,2017-01-01,2022-12-31,틸라피아[오레오크로미스(Oreochromis)종],Tilapias (Oreochromis spp.),,0,0,,KG,11302,12304,,,,,,11030390,(기타 어류(냉동))
303240000,2017-01-01,2022-12-31,메기[판가시우스(Pangasius)종ㆍ실루러스(Silurus)종ㆍ클라리아스(Clarias)종ㆍ익타루러스(Ictalurus)종],"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",,0,0,,KG,11302,12304,,,,,,11030390,(기타 어류(냉동))
303250000,2017-01-01,2022-12-31,잉어[사이프리너스(Cyprinus)종ㆍ카라시우스(Carassius)종ㆍ 크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)종ㆍ시리누스(Cirrhinus)종ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)종ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)종],"Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",,0,0,,KG,11302,12304,,,,,,11030313,(잉어(냉동))
